"pnr","sex","birth_date","death_date","emigration_date"
"90469",0,1936-01-01,2017-11-29,
"90470",1,1935-04-05,2014-12-04,
"90471",1,1954-12-06,,
"90472",0,1934-12-02,2002-09-29,
"90473",1,1955-08-10,,
"90474",1,1934-06-06,2012-05-15,
"90475",1,1945-05-05,2014-10-21,
"90476",0,1951-08-07,2022-02-13,
"90477",1,1966-07-11,,
"90478",0,1947-07-12,,
"90479",0,1958-12-02,,
"90480",1,1936-07-31,2011-12-02,
"90481",0,1935-06-22,2002-02-22,
"90482",0,1960-08-18,,
"90483",0,1954-03-26,,
"90484",1,1942-06-10,2017-11-28,
"90485",0,1946-05-07,2016-03-22,
"90486",0,1939-05-27,2011-06-18,
"90487",0,1967-09-02,,
"90488",0,1951-06-06,,
"90489",0,1957-11-10,2021-03-11,
"90490",0,1951-02-26,2014-12-27,
"90491",1,1957-07-10,,
"90492",1,1958-02-23,,
"90493",1,1944-08-29,2016-12-16,
"90494",0,1963-06-17,,
"90495",0,1948-02-02,,
"90496",1,1960-03-28,,
"90497",1,1934-07-22,2007-10-08,
"90498",1,1943-10-27,2008-10-25,
"90499",0,1959-11-13,,
"90500",1,1946-11-08,2006-11-19,
"90501",0,1949-06-10,,
"90502",0,1943-11-30,2014-04-11,
"90503",1,1956-01-01,2015-01-19,
"90504",0,1967-10-21,,
"90505",1,1955-11-23,,
"90506",0,1957-02-13,,
"90507",0,1964-02-21,,
"90508",0,1962-04-27,,
"90509",0,1968-12-07,,
"90510",1,1966-08-18,,
"90511",0,1962-03-23,,
"90512",0,1962-10-29,,
"90513",0,1952-09-20,2012-09-13,
"90514",0,1937-10-21,2005-12-03,
"90515",1,1936-04-02,2006-03-06,
"90516",1,1961-04-17,,
"90517",0,1942-01-29,2015-08-22,
"90518",1,1942-10-28,2006-05-09,
"90519",0,1935-12-30,1997-12-17,
"90520",1,1947-08-01,2020-11-10,
"90521",1,1942-08-18,2019-10-07,
"90522",1,1959-03-29,2019-06-02,
"90523",0,1941-10-04,2009-05-27,
"90524",0,1938-08-02,2013-02-05,
"90525",1,1963-01-25,,
"90526",1,1931-08-30,2002-07-04,
"90527",0,1944-10-28,2018-05-27,
"90528",0,1943-06-08,2010-05-31,
"90529",1,1944-10-06,2003-10-27,
"90530",0,1930-12-02,2005-08-28,
"90531",1,1956-01-04,2020-11-23,
"90532",1,1960-12-04,,
"90533",1,1962-03-03,,
"90534",1,1945-02-05,2009-02-14,
"90535",0,1932-10-02,1996-11-30,
"90536",0,1942-06-04,2009-09-05,
"90537",1,1955-04-25,,
"90538",1,1946-12-12,2012-02-21,
"90539",0,1954-04-16,,
"90540",0,1950-01-13,2021-11-26,
"90541",1,1959-01-04,,
"90542",0,1931-06-19,2007-09-04,
"90543",0,1939-10-09,2004-12-03,
"90544",0,1955-06-26,,
"90545",0,1950-07-20,2022-11-19,
"90546",0,1946-02-24,,
"90547",1,1964-07-23,,
"90548",0,1936-04-06,2015-07-22,
"90549",1,1945-03-29,2005-12-13,
"90550",0,1942-08-12,2017-12-10,
"90551",1,1956-09-09,2021-07-14,
"90552",0,1938-05-27,2008-10-12,
"90553",0,1951-06-23,2017-11-14,
"90554",0,1947-06-21,2017-04-14,
"90555",1,1952-09-13,,
"90556",1,1950-10-26,,
"90557",1,1962-02-02,,
"90558",0,1939-03-10,2014-12-21,
"90559",0,1944-02-07,2015-01-29,
"90560",1,1955-06-20,,
"90561",0,1961-08-12,,
"90562",1,1962-04-20,,
"90563",0,1967-04-01,,
"90564",1,1966-12-26,,
"90565",1,1939-10-07,2014-02-17,
"90566",1,1966-12-19,,
"90567",1,1956-12-02,,
"90568",0,1962-03-23,,
"90569",1,1934-03-19,2006-05-23,
"90570",1,1965-09-23,,
"90571",1,1955-04-14,2018-01-04,
"90572",1,1933-07-24,2005-09-12,
"90573",0,1945-04-05,2019-02-27,
"90574",1,1937-03-03,2009-10-18,
"90575",0,1959-07-13,,
"90576",1,1941-04-26,2014-02-19,
"90577",1,1952-03-16,,
"90578",0,1960-07-05,,
"90579",1,1960-04-25,,
"90580",1,1965-09-04,,
"90581",0,1939-10-01,2008-04-26,
"90582",1,1941-05-05,2017-05-13,
"90583",1,1959-06-27,,2019-09-23
"90584",1,1961-01-21,,
"90585",1,1957-03-04,,
"90586",1,1945-12-23,2014-08-27,
"90587",0,1935-09-23,2004-07-27,
"90588",1,1944-09-23,2011-03-05,
"90589",0,1967-05-22,,
"90590",0,1952-01-03,,
"90591",0,1931-09-17,2003-11-14,
"90592",0,1952-11-14,,
"90593",0,1950-04-22,,
"90594",0,1934-02-15,2007-05-13,
"90595",0,1953-09-30,2021-05-26,
"90596",1,1934-01-23,2001-08-03,
"90597",1,1944-07-14,2018-10-02,
"90598",1,1931-03-21,2007-12-18,
"90599",0,1947-05-11,2021-11-16,
"90600",1,1962-04-08,,
"90601",0,1952-11-24,,
"90602",1,1942-10-28,2017-04-06,
"90603",0,1943-07-03,2011-09-25,
"90604",0,1931-04-15,2001-04-28,
"90605",0,1938-11-11,1999-10-04,
"90606",0,1933-04-29,1999-06-11,
"90607",1,1934-12-06,2000-04-07,
"90608",1,1968-05-12,,
"90609",1,1938-08-18,2008-10-15,
"90610",1,1942-04-16,2012-01-18,
"90611",1,1935-12-19,2012-04-17,
"90612",1,1953-11-28,2022-08-05,
"90613",0,1943-02-26,2021-06-18,
"90614",1,1955-08-13,,
"90615",0,1933-06-22,1999-05-08,
"90616",0,1951-05-07,,
"90617",0,1952-07-03,2016-02-16,
"90618",1,1956-02-13,,
"90619",1,1948-07-27,2009-11-29,
"90620",1,1953-10-15,,
"90621",0,1965-01-03,,
"90622",1,1962-03-15,,
"90623",0,1952-07-20,2018-11-29,
"90624",0,1955-08-05,,
"90625",1,1958-04-01,,
"90626",0,1956-03-01,,
"90627",0,1959-10-07,,
"90628",1,1936-06-18,2006-05-13,
"90629",1,1941-03-10,2007-08-08,
"90630",1,1969-09-12,,
"90631",0,1935-05-21,2004-05-09,
"90632",0,1932-04-29,2005-10-15,
"90633",0,1930-11-21,2006-09-15,
"90634",0,1942-05-07,2016-12-06,
"90635",0,1932-08-17,1998-03-21,
"90636",1,1941-04-19,2006-03-12,
"90637",0,1958-04-28,,
"90638",1,1947-08-19,2018-04-30,
"90639",0,1966-10-01,,
"90640",0,1969-05-14,,
"90641",0,1939-02-01,2016-10-22,
"90642",0,1968-08-28,,
"90643",0,1963-07-18,,
"90644",0,1944-12-13,2018-04-24,
"90645",0,1961-01-23,,
"90646",1,1965-11-22,,
"90647",0,1946-10-31,2019-10-23,
"90648",1,1954-04-01,2022-09-28,
"90649",0,1930-11-11,1999-11-06,
"90650",1,1956-11-16,,
"90651",0,1953-07-29,2022-10-30,
"90652",1,1967-03-27,,
"90653",1,1965-06-04,,
"90654",1,1966-09-04,,
"90655",1,1965-11-06,,
"90656",0,1954-06-02,,
"90657",1,1962-02-12,,
"90658",0,1961-10-12,,
"90659",1,1934-11-29,2003-09-28,
"90660",0,1960-07-08,,
"90661",0,1960-10-27,,
"90662",0,1957-06-11,,
"90663",0,1947-01-10,2014-07-23,
"90664",0,1941-10-29,2012-07-01,
"90665",0,1963-02-21,,
"90666",0,1967-07-30,,
"90667",0,1947-06-29,2013-04-26,
"90668",1,1934-06-15,2005-05-31,
"90669",1,1962-10-26,,
"90670",0,1962-08-09,,
"90671",0,1940-10-28,2011-05-28,
"90672",1,1934-07-14,2007-12-13,
"90673",0,1963-05-16,,
"90674",1,1943-04-16,2014-04-04,
"90675",1,1948-02-28,2016-10-31,
"90676",0,1931-11-04,2012-05-16,
"90677",1,1944-12-06,2017-08-02,
"90678",0,1936-07-29,2009-07-18,
"90679",0,1949-02-25,2018-06-06,
"90680",1,1954-06-22,,
"90681",0,1952-02-22,2021-09-08,
"90682",0,1942-01-19,2014-02-28,
"90683",1,1949-04-01,2015-08-10,
"90684",0,1949-08-29,2019-02-05,
"90685",1,1934-04-05,2006-01-06,
"90686",1,1961-06-21,,
"90687",1,1967-09-19,,
"90688",0,1938-02-22,1999-02-13,
"90689",1,1966-07-19,,
"90690",1,1953-08-27,2021-09-07,
"90691",1,1954-04-02,,
"90692",1,1940-05-09,2018-02-25,
"90693",1,1959-01-17,,
"90694",0,1959-11-05,,
"90695",0,1955-11-24,,
"90696",1,1964-09-17,,
"90697",0,1942-11-20,2013-08-01,
"90698",0,1959-12-13,,
"90699",1,1962-12-09,,
"90700",0,1931-05-13,2004-02-01,
"90701",0,1941-12-18,2011-11-14,
"90702",0,1937-06-23,2007-02-10,
"90703",1,1941-04-05,2009-10-02,
"90704",0,1936-12-20,2004-06-10,
"90705",1,1961-09-08,,
"90706",0,1942-02-02,2014-05-01,
"90707",1,1960-10-20,,
"90708",0,1963-07-13,,
"90709",0,1956-03-10,,
"90710",0,1957-12-15,,
"90711",1,1953-04-30,2021-10-13,
"90712",1,1934-04-08,2007-05-31,
"90713",1,1955-05-14,,
"90714",0,1935-02-25,2007-08-11,
"90715",0,1942-10-11,2006-03-14,
"90716",1,1935-09-27,2007-10-17,
"90717",1,1969-08-09,,
"90718",1,1931-02-27,2004-10-03,
"90719",0,1965-07-17,,
"90720",0,1956-02-21,,
"90721",0,1952-04-23,,
"90722",0,1959-07-09,,
"90723",0,1943-03-14,2020-12-07,
"90724",1,1947-09-21,2020-07-05,
"90725",1,1936-06-07,1996-12-07,
"90726",0,1930-10-11,2002-05-06,
"90727",0,1942-08-03,2015-08-21,
"90728",0,1955-11-02,,
"90729",0,1941-07-03,2007-07-03,
"90730",1,1943-06-15,2012-05-01,
"90731",0,1966-08-18,,
"90732",1,1936-06-24,2013-12-26,
"90733",1,1945-05-27,2009-04-09,
"90734",0,1960-01-31,,
"90735",0,1951-04-21,,
"90736",1,1939-03-02,2007-08-27,
"90737",1,1961-12-08,,
"90738",0,1958-10-12,,
"90739",1,1943-10-18,2018-10-09,
"90740",0,1936-09-28,2014-02-22,
"90741",1,1949-03-16,2017-07-10,
"90742",0,1948-06-30,2015-10-17,
"90743",0,1936-08-02,2012-09-21,
"90744",0,1950-09-29,2017-03-18,
"90745",0,1938-12-01,2017-09-07,
"90746",0,1967-11-03,,
"90747",0,1937-09-25,2007-12-28,
"90748",0,1949-03-12,2021-11-13,
"90749",1,1957-08-17,2021-12-03,
"90750",1,1949-03-21,,
"90751",0,1938-03-09,2003-12-03,
"90752",1,1966-04-11,,
"90753",0,1954-07-09,,
"90754",0,1939-08-22,2008-04-16,
"90755",0,1953-05-03,2021-08-09,
"90756",0,1945-06-04,2020-04-29,
"90757",0,1936-08-09,2012-12-17,
"90758",0,1968-10-10,,
"90759",0,1945-05-27,2009-06-13,
"90760",1,1948-03-28,2017-02-14,
"90761",1,1969-09-08,,
"90762",0,1959-02-07,,
"90763",1,1963-10-17,,
"90764",1,1947-03-29,2018-04-10,
"90765",0,1957-01-03,,
"90766",0,1942-10-31,2010-02-06,
"90767",1,1952-04-26,,
"90768",1,1954-04-04,,
"90769",0,1969-07-10,,
"90770",0,1943-05-21,2019-07-20,
"90771",1,1968-08-19,,
"90772",1,1951-05-30,2018-10-12,
"90773",0,1935-06-08,2008-11-21,
"90774",0,1945-08-16,2016-07-19,
"90775",1,1952-01-08,2017-12-27,
"90776",1,1939-07-19,2012-10-12,
"90777",0,1930-02-28,1998-01-17,
"90778",1,1945-10-24,2017-11-23,
"90779",0,1964-09-09,,
"90780",0,1941-07-24,2017-06-27,
"90781",1,1947-02-17,2015-08-17,
"90782",1,1959-08-13,,
"90783",1,1932-09-27,2001-02-02,
"90784",0,1967-05-27,,
"90785",0,1954-01-14,2015-08-26,
"90786",0,1947-03-27,2016-03-27,
"90787",1,1952-03-25,2020-11-08,
"90788",1,1949-10-27,2021-06-14,
"90789",0,1966-01-27,,
"90790",0,1931-04-19,2010-12-07,
"90791",1,1930-05-14,1996-02-01,
"90792",0,1951-04-28,2019-05-30,
"90793",0,1961-11-15,,
"90794",1,1932-04-30,2007-08-05,
"90795",0,1942-09-20,2004-12-23,
"90796",0,1969-08-20,,
"90797",1,1956-11-24,2018-04-23,
"90798",0,1966-05-18,,
"90799",0,1930-10-11,1996-09-30,
"90800",0,1953-03-31,,
"90801",0,1930-04-21,2004-05-28,
"90802",0,1959-06-27,,
"90803",1,1933-05-09,2004-06-26,
"90804",0,1951-03-21,2020-07-11,
"90805",0,1940-11-16,2012-10-24,
"90806",0,1952-02-13,,
"90807",0,1969-02-15,,
"90808",1,1964-11-07,,
"90809",0,1968-01-21,,
"90810",0,1945-03-16,2021-11-22,
"90811",0,1966-07-05,,
"90812",1,1951-03-19,2015-08-07,
"90813",1,1946-10-15,2020-10-26,
"90814",1,1948-12-09,2018-02-21,
"90815",1,1967-07-25,,
"90816",1,1939-10-04,2010-12-10,
"90817",0,1968-07-11,,
"90818",1,1931-01-27,2000-10-19,
"90819",1,1934-11-23,2004-10-08,
"90820",0,1969-12-26,,
"90821",1,1957-01-19,2021-08-20,
"90822",1,1944-06-12,2012-02-25,
"90823",1,1937-04-19,2007-01-11,
"90824",0,1966-12-18,,
"90825",1,1964-08-18,,
"90826",0,1947-08-25,2020-02-23,
"90827",1,1932-11-27,2003-06-12,
"90828",1,1965-02-04,,
"90829",1,1937-10-09,2009-11-16,
"90830",1,1937-08-14,2012-08-06,
"90831",1,1930-01-04,2003-04-30,
"90832",1,1950-06-05,,
"90833",1,1961-09-18,,
"90834",1,1937-02-01,2008-10-07,
"90835",0,1949-10-29,2022-11-15,
"90836",0,1960-05-24,,
"90837",1,1950-05-30,2007-02-15,
"90838",0,1935-05-08,1999-12-30,
"90839",1,1950-04-04,2021-07-12,
"90840",0,1942-09-04,2010-06-20,
"90841",0,1960-05-14,,
"90842",0,1937-07-22,2007-11-25,
"90843",0,1946-05-14,2017-01-31,
"90844",0,1967-08-20,,
"90845",1,1960-01-05,,
"90846",1,1942-02-06,2020-01-04,
"90847",0,1965-05-26,,
"90848",0,1941-10-27,2012-05-23,
"90849",0,1940-06-13,2011-07-06,
"90850",1,1948-01-20,2017-03-25,
"90851",1,1962-04-19,,
"90852",0,1948-08-24,,
"90853",0,1947-05-20,2012-12-21,
"90854",0,1945-01-21,2016-05-06,
"90855",0,1945-08-14,2016-09-03,
"90856",1,1940-11-09,,1996-06-22
"90857",0,1942-11-03,,
"90858",0,1941-04-27,2011-01-28,
"90859",0,1960-05-10,,
"90860",1,1951-08-25,2022-09-17,
"90861",0,1938-08-29,2022-01-06,
"90862",0,1958-03-13,2019-09-12,
"90863",0,1969-06-25,,
"90864",1,1949-10-17,2021-08-03,
"90865",0,1963-11-07,,
"90866",0,1950-09-03,,
"90867",0,1952-07-25,2017-11-13,
"90868",0,1961-05-25,,
"90869",0,1952-08-26,,
"90870",1,1962-12-21,,
"90871",0,1949-09-09,2020-11-04,
"90872",0,1955-02-02,,
"90873",0,1948-02-01,,
"90874",1,1933-03-15,2001-09-10,
"90875",1,1932-06-26,2004-01-09,
"90876",0,1949-12-12,2014-09-20,
"90877",0,1952-10-07,2020-07-15,
"90878",0,1946-05-18,2009-04-15,
"90879",0,1944-11-01,2002-03-22,
"90880",0,1960-06-01,,
"90881",1,1952-03-04,2011-11-08,
"90882",1,1933-10-14,2011-01-09,
"90883",1,1947-12-31,2013-12-15,
"90884",1,1957-11-12,,
"90885",1,1945-07-16,2012-07-30,
"90886",1,1962-08-02,,
"90887",0,1963-10-07,,
"90888",0,1939-11-23,2015-10-18,
"90889",0,1952-11-10,,
"90890",0,1947-08-15,2018-02-19,
"90891",1,1956-10-11,,
"90892",0,1959-12-27,,
"90893",1,1953-07-01,2020-02-05,
"90894",0,1938-03-06,2015-04-08,
"90895",1,1959-01-20,,
"90896",0,1968-10-26,,
"90897",1,1956-11-15,,
"90898",1,1931-01-28,2011-05-03,
"90899",1,1935-12-01,2004-04-02,
"90900",1,1931-08-03,1996-08-16,
"90901",1,1942-11-03,2020-03-08,
"90902",1,1943-05-27,2014-04-23,
"90903",1,1962-02-08,,
"90904",1,1953-12-14,2011-12-27,
"90905",0,1935-11-16,2000-02-07,
"90906",0,1932-05-24,1999-05-30,
"90907",0,1956-08-03,,
"90908",1,1969-11-05,,
"90909",1,1941-05-28,2010-06-03,
"90910",1,1949-11-23,2017-10-07,
"90911",1,1948-09-16,2002-02-23,
"90912",0,1944-05-31,2019-06-21,
"90913",1,1947-09-26,2010-02-11,
"90914",0,1941-09-16,2016-05-31,
"90915",0,1935-08-21,2003-08-21,
"90916",0,1950-08-12,,
"90917",0,1961-10-24,,
"90918",0,1964-04-06,,
"90919",0,1932-11-07,2004-08-13,
"90920",1,1935-11-20,2011-08-20,
"90921",0,1965-03-25,,
"90922",0,1950-10-26,,
"90923",1,1964-03-15,,
"90924",1,1955-11-25,2014-05-03,
"90925",1,1941-12-24,2020-01-02,
"90926",0,1958-12-17,,
"90927",0,1931-04-15,1995-10-30,
"90928",0,1946-04-10,,
"90929",1,1947-10-10,2013-08-11,
"90930",0,1934-02-14,2000-05-27,
"90931",1,1951-08-25,2022-03-30,
"90932",0,1939-04-14,,1998-11-07
"90933",1,1957-04-30,,
"90934",1,1939-10-11,2010-01-25,
"90935",1,1957-12-24,,
"90936",0,1965-10-16,,
"90937",1,1930-03-28,1998-06-05,
"90938",0,1954-02-08,2022-10-24,
"90939",1,1938-05-28,1998-06-03,
"90940",0,1933-12-07,2004-09-22,
"90941",1,1942-07-22,2008-09-05,
"90942",0,1934-12-24,2004-07-27,
"90943",1,1935-11-14,2004-11-26,
"90944",1,1944-10-26,2012-12-21,
"90945",1,1947-10-24,2013-06-21,
"90946",0,1946-02-02,,
"90947",0,1941-03-29,2011-04-05,
"90948",0,1966-12-08,,
"90949",0,1934-03-05,2008-06-13,
"90950",0,1931-03-21,2003-05-30,
"90951",0,1934-11-11,2013-11-17,
"90952",0,1943-09-29,2018-12-20,
"90953",0,1932-06-21,2004-04-21,
"90954",1,1957-12-16,,
"90955",1,1962-08-18,,
"90956",0,1944-11-10,2021-09-28,
"90957",0,1937-02-05,2012-10-22,
"90958",1,1953-09-24,2021-10-31,
"90959",0,1956-01-04,,
"90960",1,1951-11-12,,
"90961",1,1934-12-06,2006-08-23,
"90962",0,1943-08-25,2007-10-18,
"90963",0,1957-08-19,,
"90964",1,1954-07-22,2018-07-01,
"90965",0,1943-01-25,2008-04-11,
"90966",0,1963-08-21,,
"90967",1,1963-10-02,,
"90968",0,1957-06-16,,
"90969",1,1951-11-26,2018-01-23,
"90970",0,1966-07-14,,
"90971",1,1957-11-14,,
"90972",0,1942-02-18,2013-07-25,
"90973",1,1958-06-27,,
"90974",1,1944-05-08,2008-07-24,
"90975",1,1943-01-11,2014-02-27,
"90976",0,1952-06-15,2019-06-08,
"90977",0,1961-11-19,2019-06-01,
"90978",0,1948-12-26,2021-11-14,
"90979",0,1960-11-13,,
"90980",1,1940-02-26,2007-11-15,
"90981",0,1954-08-11,,
"90982",0,1945-12-10,2022-02-26,
"90983",0,1949-08-01,,
"90984",0,1955-03-04,,
"90985",1,1938-10-03,2012-10-27,
"90986",0,1946-06-03,2019-04-30,
"90987",0,1958-12-12,,
"90988",1,1960-02-21,,
"90989",0,1966-12-17,,
"90990",1,1948-11-20,2018-04-03,
"90991",1,1956-07-24,2019-10-14,
"90992",0,1965-07-09,,
"90993",0,1948-09-23,,
"90994",0,1965-05-04,,
"90995",0,1933-10-22,2012-08-06,
"90996",0,1961-10-06,,
"90997",0,1932-11-04,2009-07-03,
"90998",0,1967-05-28,,
"90999",1,1934-04-09,2013-11-13,
"91000",1,1949-08-13,,
"91001",1,1935-12-16,2006-07-21,
"91002",0,1967-06-17,,
"91003",0,1934-05-14,2015-01-03,
"91004",0,1953-02-17,,
"91005",0,1966-01-12,,
"91006",0,1951-03-25,,
"91007",0,1941-06-19,2016-09-12,
"91008",1,1961-06-24,,
"91009",0,1951-12-12,2021-07-28,
"91010",1,1941-06-23,2011-12-06,
"91011",0,1966-04-03,,
"91012",0,1954-03-05,,
"91013",0,1939-01-09,2000-05-13,
"91014",1,1936-09-06,2006-08-12,
"91015",0,1943-09-19,2018-02-10,
"91016",1,1959-04-11,2022-11-14,
"91017",0,1950-01-31,,
"91018",0,1944-08-23,,
"91019",1,1937-01-08,1999-04-12,
"91020",1,1969-05-05,,
"91021",0,1943-08-24,2021-11-26,
"91022",1,1940-06-13,2006-11-24,
"91023",1,1963-05-18,,
"91024",1,1960-06-14,,
"91025",0,1954-10-29,2022-02-27,
"91026",0,1960-08-11,,
"91027",0,1949-02-01,2019-07-20,
"91028",1,1930-10-16,2000-12-19,
"91029",0,1948-08-21,,
"91030",1,1935-10-30,2005-09-20,
"91031",0,1950-03-21,,
"91032",0,1955-03-13,2020-11-23,
"91033",1,1965-05-15,,
"91034",1,1936-09-06,2009-11-19,
"91035",0,1954-08-19,2017-06-21,
"91036",0,1950-11-17,,
"91037",0,1930-08-17,2001-11-21,
"91038",0,1947-02-01,2009-05-14,
"91039",1,1932-11-21,2007-04-12,
"91040",1,1966-10-26,,
"91041",0,1950-09-03,,
"91042",0,1945-04-19,2015-08-04,
"91043",0,1964-03-15,,
"91044",0,1933-11-12,2013-06-28,
"91045",0,1955-01-12,2021-07-01,
"91046",0,1953-12-18,2012-09-18,
"91047",0,1935-03-14,2000-11-19,
"91048",0,1932-01-04,2003-07-16,
"91049",1,1953-08-03,,
"91050",0,1959-01-23,,
"91051",1,1931-07-20,2009-04-14,
"91052",0,1959-11-20,,
"91053",0,1942-06-02,2016-04-01,
"91054",0,1933-11-23,2008-10-12,
"91055",0,1951-08-11,2014-02-05,
"91056",0,1935-09-09,2004-07-11,
"91057",0,1939-03-13,2001-08-18,
"91058",0,1939-08-13,2009-08-13,
"91059",0,1940-10-23,2019-05-01,
"91060",0,1951-11-23,2020-03-03,
"91061",0,1937-02-19,2005-09-20,
"91062",1,1942-04-09,2013-09-11,
"91063",0,1955-11-29,,
"91064",0,1962-07-08,,
"91065",1,1944-03-07,2007-04-12,
"91066",1,1952-04-15,,
"91067",1,1952-01-25,,
"91068",1,1963-12-13,,
"91069",1,1956-10-14,2021-04-16,
"91070",1,1962-07-25,,
"91071",0,1947-08-12,2022-01-10,
"91072",1,1936-10-24,2011-03-31,
"91073",1,1933-02-01,2007-05-13,
"91074",1,1969-05-06,,
"91075",1,1960-06-10,,
"91076",1,1930-12-30,1998-06-01,
"91077",0,1967-12-27,,
"91078",1,1959-01-15,,
"91079",0,1941-07-11,2011-08-29,
"91080",0,1968-02-24,,
"91081",1,1934-06-22,2002-01-20,
"91082",0,1958-11-12,,
"91083",0,1930-09-28,2003-04-09,
"91084",0,1956-08-06,2021-02-10,
"91085",0,1947-09-07,2022-07-15,
"91086",1,1943-02-18,2015-07-12,
"91087",1,1969-12-31,,
"91088",0,1959-04-29,,
"91089",1,1950-06-03,2017-01-28,
"91090",1,1949-12-06,2021-07-07,
"91091",1,1949-05-05,2017-07-18,
"91092",1,1953-10-16,2020-03-11,
"91093",1,1938-03-13,2006-08-23,
"91094",1,1961-01-30,,
"91095",0,1965-08-24,,
"91096",0,1964-12-02,,
"91097",1,1930-12-17,2013-05-31,
"91098",1,1949-09-19,2021-03-28,
"91099",1,1961-06-06,,
"91100",0,1969-10-23,,
"91101",1,1942-11-09,2013-07-23,
"91102",0,1965-08-14,,
"91103",1,1966-10-10,,
"91104",1,1951-10-13,2022-01-11,
"91105",0,1954-06-28,,
"91106",1,1947-11-03,,
"91107",0,1952-10-26,,
"91108",0,1946-11-08,,
"91109",0,1964-01-28,,
"91110",0,1946-09-24,2015-08-16,
"91111",0,1969-12-30,,
"91112",0,1951-10-06,2021-02-02,
"91113",0,1959-04-27,,
"91114",0,1953-01-24,,
"91115",0,1965-05-22,,
"91116",1,1969-11-07,,
"91117",0,1935-06-11,1997-04-09,
"91118",0,1959-09-28,,
"91119",0,1944-05-19,2013-04-03,
"91120",0,1955-03-15,,
"91121",1,1950-11-21,,
"91122",1,1935-09-01,2013-03-25,
"91123",1,1967-10-13,,
"91124",1,1947-10-17,2014-09-29,
"91125",0,1969-04-02,,
"91126",0,1938-02-26,2009-10-18,
"91127",0,1959-11-18,,
"91128",0,1939-08-01,2011-01-15,
"91129",0,1960-07-31,,
"91130",1,1935-01-04,1999-09-15,
"91131",0,1942-03-29,2013-05-10,
"91132",0,1959-09-28,,
"91133",0,1942-05-23,2014-10-01,
"91134",0,1966-09-25,,
"91135",1,1964-07-15,,
"91136",0,1939-08-20,2015-12-09,
"91137",1,1953-05-21,2022-03-16,
"91138",0,1954-02-24,,
"91139",0,1952-07-26,,
"91140",1,1943-11-02,2011-08-11,
"91141",1,1941-11-03,2016-06-07,
"91142",1,1968-06-29,,
"91143",1,1935-10-20,1997-09-08,
"91144",1,1958-10-21,2018-04-28,
"91145",0,1947-04-05,2019-11-13,
"91146",1,1969-11-14,,
"91147",1,1948-06-08,,
"91148",0,1962-12-26,,
"91149",0,1960-01-18,2018-08-06,
"91150",0,1934-09-13,2007-12-16,
"91151",0,1952-05-17,2017-05-15,
"91152",0,1959-07-28,,
"91153",0,1932-01-07,2012-12-05,
"91154",0,1941-05-08,2015-02-10,
"91155",0,1940-07-24,2003-10-04,
"91156",0,1963-03-20,,
"91157",0,1969-07-21,,
"91158",0,1949-01-24,2018-10-27,
"91159",0,1960-07-13,,
"91160",1,1941-01-04,2005-01-05,
"91161",1,1934-03-14,2009-04-22,
"91162",1,1945-12-24,2017-03-18,
"91163",0,1964-08-05,,
"91164",1,1939-12-25,2007-12-20,
"91165",1,1957-05-02,,
"91166",0,1933-11-18,2004-11-30,
"91167",1,1966-09-09,,
"91168",0,1963-12-22,,
"91169",1,1966-11-03,,
"91170",0,1957-03-08,,
"91171",1,1952-11-24,,
"91172",1,1931-07-05,2004-01-29,
"91173",0,1937-03-18,2008-05-09,
"91174",1,1931-06-21,2003-03-17,
"91175",0,1937-02-23,2010-12-04,
"91176",0,1958-08-31,,
"91177",1,1966-10-31,,
"91178",0,1938-10-02,2009-04-22,
"91179",1,1964-12-22,,
"91180",0,1950-01-10,2020-11-06,
"91181",1,1942-12-21,2013-09-22,
"91182",0,1936-10-31,2014-12-08,
"91183",0,1966-09-01,,
"91184",0,1965-03-25,,
"91185",1,1966-02-18,,
"91186",0,1953-02-10,,
"91187",0,1955-11-06,,
"91188",1,1947-04-24,2014-11-02,
"91189",1,1942-12-21,2015-12-07,
"91190",0,1966-04-06,,
"91191",1,1952-04-08,2014-01-15,
"91192",0,1958-08-04,,
"91193",1,1958-11-30,,
"91194",1,1932-03-25,2014-01-20,
"91195",0,1967-01-02,,
"91196",0,1964-03-02,,
"91197",1,1944-02-21,2010-03-26,
"91198",1,1957-11-28,2019-06-19,
"91199",1,1931-02-27,2007-02-11,
"91200",0,1956-09-24,,
"91201",1,1955-03-05,,
"91202",0,1957-06-08,,
"91203",1,1946-12-25,2014-05-09,
"91204",1,1942-08-13,2018-01-30,
"91205",1,1961-05-26,,
"91206",1,1950-05-04,2017-10-02,
"91207",1,1966-08-22,,
"91208",0,1951-02-07,,
"91209",1,1954-11-19,,
"91210",1,1960-04-28,,
"91211",0,1954-06-04,,
"91212",0,1943-09-26,2018-03-26,
"91213",0,1954-05-25,2022-08-13,
"91214",0,1961-08-20,,
"91215",1,1959-09-27,,
"91216",0,1934-11-02,2010-03-10,
"91217",0,1938-04-29,2008-01-11,
"91218",0,1957-04-30,,
"91219",0,1957-07-18,,
"91220",1,1940-03-13,2008-05-06,
"91221",1,1948-11-04,2016-10-03,
"91222",1,1962-05-03,,
"91223",0,1935-06-12,2011-12-28,
"91224",0,1952-12-07,2019-11-20,
"91225",0,1945-09-12,1996-09-06,
"91226",0,1968-05-11,,
"91227",1,1954-09-19,2019-11-11,
"91228",0,1947-04-28,2009-02-10,
